geonameid,name,latitude,longitude,feature_class,feature_code,country_code,population
2911384,Halver,51.18612,7.49817,P,PPL,DE,17650
2911395,Haltern am See,51.74297,7.18163,P,PPL,DE,37845
2911408,Halstenbek,53.63301,9.83945,P,PPLA4,DE,16212
2911419,Halsenbach,50.17174,7.55673,P,PPLA4,DE,1301
2911423,Halsdorf,49.93333,6.36667,P,PPLA4,DE,83
2911426,Halsbrücke,50.95,13.35,P,PPLA4,DE,3619
2911443,Halsbach,48.13333,12.68333,P,PPLA4,DE,830
2911461,Hallungen,51.13333,10.33333,P,PPLA4,DE,242
2911463,Hallstadt,49.92901,10.87539,P,PPL,DE,8485
2911464,Hallschlag,50.35445,6.43824,P,PPLA4,DE,597
2911483,Hallgarten,49.75925,7.78883,P,PPLA4,DE,727
2911491,Hallerndorf,49.75909,10.97946,P,PPLA4,DE,3928
2911514,Hallenberg,51.11115,8.62008,P,PPL,DE,4694
2911519,Halle,52.42222,8.92127,P,PPL,DE,620
2911520,Halle,52.06007,8.36083,P,PPL,DE,21448
2911521,Halle,51.99122,9.56532,P,PPLA4,DE,1779
2911522,Halle (Saale),51.48158,11.97947,P,PPL,DE,237865
2911530,Hallbergmoos,48.32747,11.75142,P,PPLA4,DE,8074
2911556,Halfing,47.95197,12.27525,P,PPLA4,DE,2754
2911559,Halensee,52.49005,13.29602,P,PPLX,DE,12605
2911579,Haldenwang,48.43763,10.44817,P,PPLA4,DE,1855
2911580,Haldenwang,47.8,10.35,P,PPLA4,DE,3634
2911584,Haldensleben I,52.28906,11.40982,P,PPLA3,DE,20294
2911641,Halbs,50.59083,7.96472,P,PPLA4,DE,361
2911648,Halblech,47.63155,10.82024,P,PPLA4,DE,3521
2911665,Halberstadt,51.89562,11.05622,P,PPLA3,DE,39729
2911683,Halbemond,53.5671,7.29038,P,PPLA4,DE,1041
2911691,Halbe,52.11667,13.7,P,PPLA4,DE,2209
2911700,Hakenstedt,52.18118,11.26341,P,PPL,DE,578
2911710,Hakenfelde,52.55877,13.20831,P,PPLX,DE,31327
2911725,Hakeborn,51.91847,11.36508,P,PPL,DE,837
2911739,Haiterbach,48.52066,8.64435,P,PPL,DE,5820
2911767,Hainspitz,50.96106,11.83804,P,PPLA4,DE,741
2911769,Hainsfarth,48.95839,10.62491,P,PPLA4,DE,1486
2911794,Hainichen,51,11.61667,P,PPLA4,DE,198
2911795,Hainichen,50.97044,13.12287,P,PPL,DE,9511
2911801,Hainholz,52.40378,9.7114,P,PPLX,DE,7512
2911825,Hain-Gründau,50.24284,9.14287,P,PPL,DE,1753
2911831,Hainfeld,49.2575,8.10111,P,PPLA4,DE,686
2911833,Hainewalde,50.91014,14.70387,P,PPLA4,DE,1826
2911909,Haina,51.02774,8.97441,P,PPL,DE,3395
2911910,Haina,50.98971,10.51774,P,PPLA4,DE,1079
2911916,Hain,50.70749,12.08333,P,PPLA4,DE,0
2911938,Haiming,48.21667,12.9,P,PPLA4,DE,2516
2911940,Haimhausen,48.31545,11.55453,P,PPLA4,DE,4680
2911960,Haigerloch,48.36614,8.80357,P,PPL,DE,10828
2911964,Haiger,50.74162,8.20778,P,PPL,DE,20218
2911983,Haidmühle,48.82565,13.77649,P,PPLA4,DE,1488
2912053,Haidemühl,51.5518,14.22195,P,PPL,DE,571
2912159,Haibach,49.96444,9.20722,P,PPLA4,DE,8600
2912160,Haibach,49.02405,12.71552,P,PPLA4,DE,0
2912167,Hahnweiler,49.56667,7.21667,P,PPLA4,DE,236
2912168,Hahnstätten,50.3,8.06667,P,PPLA4,DE,2900
2912184,Hähnichen,51.3654,14.86098,P,PPLA4,DE,1528
2912195,Hahnheim,49.86083,8.23694,P,PPLA4,DE,1619
2912309,Hahnenbach,49.80962,7.41985,P,PPLA4,DE,653
2912347,Hahn bei Marienberg,50.63278,7.94111,P,PPLA4,DE,0
2912351,Hahnbach,49.53389,11.80302,P,PPL,DE,5257
2912368,Hahn,49.96667,7.26667,P,PPLA4,DE,542
2912370,Hahn,49.79474,8.55554,P,PPL,DE,2900
2912392,Hahausen,51.95,10.21667,P,PPLX,DE,953
2912417,Hagnau,47.67666,9.31787,P,PPL,DE,1342
2912448,Hagermarsch,53.64262,7.2943,P,PPLA4,DE,450
2912481,Hagenow,53.43203,11.19165,P,PPLA4,DE,12128
2912496,Hagen im Bremischen,53.35707,8.64341,P,PPLA4,DE,3928
2912534,Hagenburg,52.43367,9.32473,P,PPL,DE,4569
2912539,Hagenbüchach,49.53333,10.76667,P,PPLA4,DE,1251
2912577,Hagenbach,49.01734,8.25024,P,PPLA4,DE,5495
2912605,Hagen,53.94652,9.82659,P,PPLA4,DE,381
2912618,Hagen,52.19629,7.98041,P,PPL,DE,13412
2912621,Hagen,51.36081,7.47168,P,PPLA3,DE,198972
2912646,Hagelstadt,48.9,12.21667,P,PPLA4,DE,1852
2912681,Hage,53.60277,7.28436,P,PPLA4,DE,5848
2912753,Hafenlohr,49.86944,9.60222,P,PPLA4,DE,1846
2912782,Hadmersleben,51.99275,11.30283,P,PPL,DE,1953
2912810,Hadenfeld,54.0341,9.45575,P,PPLA4,DE,105
2912811,Hademstorf,52.71373,9.6314,P,PPLA4,DE,924
2912829,Hadamar,50.44593,8.04253,P,PPL,DE,12131
2912863,Hackenheim,49.82524,7.89907,P,PPLA4,DE,2037
2912916,Hacheney,51.47912,7.48973,P,PPL,DE,1565
2912921,Hachenburg,50.65998,7.82276,P,PPL,DE,5690
2912932,Hachelbich,51.34383,10.96531,P,PPL,DE,630
2912943,Haby,54.39518,9.82137,P,PPLA4,DE,608
2912948,Habscheid,50.18333,6.26667,P,PPLA4,DE,569
2912966,Habighorst,52.70864,10.22741,P,PPLA4,DE,0
2913069,Habach,47.73333,11.28333,P,PPLA4,DE,1116
2913177,Haarbach,48.5,13.15,P,PPLA4,DE,2604
2913192,Haar,48.10881,11.72653,P,PPL,DE,17560
2913195,Haan,51.19382,7.0133,P,PPL,DE,29431
2913200,Haale,54.17404,9.55163,P,PPLA4,DE,514
2913210,Haag in Oberbayern,48.16196,12.17942,P,PPL,DE,6218
2913224,Haag an der Amper,48.4584,11.82796,P,PPL,DE,2909
2913227,Haag,50.30379,12.07614,P,PPL,DE,959
2913229,Haag,49.86997,11.56071,P,PPLA4,DE,0
2913280,Gyhum,53.21667,9.31667,P,PPLA4,DE,2454
2913286,Guxhagen,51.2,9.48333,P,PPLA4,DE,5433
2913290,Gützkow,53.72388,13.10758,P,PPL,DE,2582
2913297,Gutweiler,49.71667,6.73333,P,PPLA4,DE,679
2913318,Guttenberg,50.15518,11.56483,P,PPL,DE,577
2913328,Guttau,51.25904,14.56132,P,PPL,DE,1736
2913335,Gutow,53.75998,12.13543,P,PPL,DE,734
2913357,Guthmannshausen,51.13333,11.36667,P,PPLX,DE,926
2913366,Gütersloh,51.90693,8.37853,P,PPLA3,DE,96180
2913375,Güterglück,51.98831,11.99131,P,PPL,DE,748
2913384,Gutenswegen,52.23032,11.49239,P,PPL,DE,739
2913385,Gutenstetten,49.61667,10.63333,P,PPLA4,DE,1393
2913394,Guteneck,49.45,12.28333,P,PPLA4,DE,905
2913405,Gutenberg,51.5471,11.97181,P,PPL,DE,1246
2913406,Gutenberg,49.88333,7.8,P,PPLA4,DE,1001
2913414,Gütenbach,48.05,8.15,P,PPLA4,DE,1322
2913417,Gutenacker,50.31971,7.92209,P,PPLA4,DE,415
2913421,Guteborn,51.41667,13.93333,P,PPLA4,DE,645
2913425,Gutach im Breisgau,48.11667,7.98333,P,PPLA4,DE,4429
2913428,Gutach,48.24844,8.21293,P,PPL,DE,2202
2913433,Güstrow,53.7972,12.17337,P,PPLA3,DE,31217
2913438,Güstow,54.01107,11.55337,P,PPL,DE,650
2913445,Gusterath,49.7,6.71667,P,PPLA4,DE,1909
2913446,Güster,53.53851,10.67607,P,PPLA4,DE,1216
2913449,Güsten,51.79637,11.61246,P,PPL,DE,4218
2913478,Gusenburg,49.63333,6.9,P,PPLA4,DE,1187
2913537,Gunzenhausen,49.11663,10.75971,P,PPLA3,DE,16477
2913555,Günzburg,48.45599,10.27695,P,PPLA3,DE,19737
2913558,Günzach,47.82491,10.43547,P,PPLA4,DE,1522
2913571,Günthersdorf,51.3457,12.17175,P,PPL,DE,1179
2913587,Güntersleben,49.86972,9.905,P,PPLA4,DE,4472
2913598,Guntersblum,49.7975,8.34556,P,PPLA4,DE,3702
2913600,Güntersberge,51.64475,10.98065,P,PPL,DE,948
2913625,Günstedt,51.22191,11.08041,P,PPLA4,DE,823
2913631,Gunningen,48.05,8.7,P,PPLA4,DE,673
2913657,Gundremmingen,48.5,10.4,P,PPLA4,DE,1502
2913675,Gundheim,49.67583,8.23778,P,PPLA4,DE,985
2913677,Gundersweiler,49.6,7.78333,P,PPLA4,DE,568
2913681,Gundersheim,49.69611,8.2025,P,PPLA4,DE,1668
2913687,Gunderath,50.25511,6.97838,P,PPLA4,DE,111
2913692,Gundelsheim,49.93708,10.9199,P,PPLA4,DE,3292
2913693,Gundelsheim,49.2833,9.16037,P,PPL,DE,7551
2913711,Gundelfingen,48.55347,10.37223,P,PPL,DE,7889
2913713,Gundelfingen,48.04246,7.8657,P,PPLA4,DE,11563
2913721,Gumtow,52.98333,12.25,P,PPLA4,DE,4093
2913743,Gumperda,50.80957,11.5238,P,PPLA4,DE,395
2913761,Gummersbach,51.02608,7.56473,P,PPLA3,DE,53131
2913773,Gumbsheim,49.81667,7.98333,P,PPLA4,DE,540
2913781,Gülzow,53.82018,12.06693,P,PPL,DE,978
2913783,Gülzow,53.44232,10.49076,P,PPLA4,DE,1289
2913788,Gültz,53.75017,13.18732,P,PPL,DE,669
2913797,Güllesheim,50.59784,7.52855,P,PPLA4,DE,670
2913825,Guhrow,51.81204,14.22935,P,PPLA4,DE,583
2913838,Güglingen,49.06642,9.00175,P,PPL,DE,6198
2913847,Guggenhausen,47.9,9.45,P,PPLA4,DE,205
2913880,Gudow,53.55556,10.77021,P,PPLA4,DE,1668
2913888,Guderhandviertel,53.54919,9.6096,P,PPLA4,DE,1239
2913890,Gudensberg,51.17706,9.36748,P,PPL,DE,9032
2913892,Gudendorf,54.02418,9.10795,P,PPLA4,DE,443
2913905,Gückingen,50.39091,8.00726,P,PPLA4,DE,1041
2913906,Guckheim,50.53333,7.95,P,PPLA4,DE,895
2913913,Güby,54.48333,9.66667,P,PPLA4,DE,861
2913922,Guben,51.94993,14.7055,P,PPL,DE,21608
2913942,Gstadt am Chiemsee,47.88453,12.41813,P,PPL,DE,1355
2913972,Gschwend,48.93333,9.74436,P,PPLA4,DE,5092
2914064,Grünwald,48.03947,11.5232,P,PPLA4,DE,10836
2914101,Grünstadt,49.56302,8.16279,P,PPL,DE,13424
2914105,Grünsfeld,49.60949,9.74725,P,PPL,DE,3799
2914122,Grünow,53.31636,13.94844,P,PPLA4,DE,0
2914137,Grünkraut,47.74417,9.65588,P,PPLA4,DE,3078
2914177,Grünheide,52.42343,13.81324,P,PPL,DE,7599
2914186,Grünhainichen,50.7672,13.15366,P,PPLA4,DE,1383
2914188,Grünhain,50.58019,12.80695,P,PPL,DE,2602
2914210,Grunewald,52.48338,13.26586,P,PPLX,DE,11631
2914215,Grünewald,51.4,14,P,PPLA4,DE,645
2914263,Grünendeich,53.56952,9.61218,P,PPLA4,DE,2061
2914279,Grünenbach,47.62864,10.00843,P,PPLA4,DE,1364
2914309,Grünebach,50.78333,7.9,P,PPLA4,DE,574
2914316,Grundsheim,48.16667,9.66667,P,PPLA4,DE,207
2914347,Grundhof,54.77094,9.65306,P,PPLA4,DE,981
2914432,Grünberg,50.59403,8.95866,P,PPL,DE,14233
2914457,Grünbach,50.44995,12.36186,P,PPL,DE,1927
2914477,Grünau,52.41642,13.58039,P,PPLX,DE,7217
2914543,Grumbach,49.65,7.56667,P,PPLA4,DE,539
2914548,Gruibingen,48.59483,9.64389,P,PPLA4,DE,2266
2914642,Grube,54.23044,11.03718,P,PPLA4,DE,1007
2914660,Grub,50.55,10.63333,P,PPLA4,DE,214
2914661,Grub,50.10285,11.92904,P,PPL,DE,3129
2914741,Groven,54.3,8.98333,P,PPLA4,DE,121
2914746,Grove,53.5276,10.4952,P,PPLA4,DE,244
2914769,Grothusenkoog,54.30128,8.75891,P,PPLA4,DE,29
2914795,Gröst,51.25984,11.84919,P,PPL,DE,666
2914796,Großzschocher,51.30147,12.32322,P,PPLX,DE,9269
2914800,Großzöberitz,51.61941,12.17921,P,PPL,DE,546
2914801,Groß-Zimmern,49.8741,8.82898,P,PPL,DE,13870
2914816,Groß Wüstenfelde,53.87364,12.55217,P,PPL,DE,669
2914828,Großwoltersdorf,53.0697,13.09593,P,PPLA4,DE,1003
2914833,Groß Wokern,53.75135,12.49249,P,PPL,DE,1163
2914836,Groß Wittensee,54.40557,9.76809,P,PPLA4,DE,1007
2914872,Großweitzschen,51.15845,13.04517,P,PPLA4,DE,3405
2914876,Großweil,47.67598,11.30108,P,PPLA4,DE,1409
2914890,Großwallstadt,49.87936,9.15338,P,PPLA4,DE,4081
2914902,Groß Vollstedt,54.23409,9.86943,P,PPLA4,DE,990
2914923,Großvargula,51.11667,10.78333,P,PPLA4,DE,803
2914929,Groß-Umstadt,49.86899,8.9321,P,PPL,DE,21758
2914932,Groß Twülpstedt,52.37361,10.91929,P,PPLA4,DE,2729
2914935,Trebel,52.99491,11.31652,P,PPLA4,DE,974
2914950,Großthiemig,51.38333,13.66667,P,PPLA4,DE,1282
2914974,Groß Teetzleben,53.64528,13.22789,P,PPL,DE,815
2914999,Groß Stieten,53.81318,11.44947,P,PPL,DE,628
2915004,Großsteinhausen,49.18333,7.45,P,PPLA4,DE,644
2915028,Großsolt,54.7,9.51667,P,PPLA4,DE,1870
2915035,Großseifen,50.63333,7.96667,P,PPLA4,DE,577
2915046,Großschweidnitz,51.06939,14.64297,P,PPLA4,DE,1377
2915055,Großschwabhausen,50.93333,11.48333,P,PPLA4,DE,875
2915067,Großschönau,50.9,14.68333,P,PPLA4,DE,6571
2915076,Großschirma,50.96602,13.2859,P,PPL,DE,6179
2915077,Groß-Schierstedt,51.74774,11.52143,P,PPL,DE,610
2915081,Groß Schenkenberg,53.79395,10.56681,P,PPLA4,DE,568
2915094,Groß Sarau,53.7719,10.73741,P,PPLA4,DE,919
2915095,Groß Santersleben,52.19143,11.45486,P,PPL,DE,1126
2915107,Großrudestedt,51.09305,11.09977,P,PPLA4,DE,2089
2915111,Großrückerswalde,50.63333,13.11667,P,PPLA4,DE,4005
2915116,Großrosseln,49.20296,6.84148,P,PPLA4,DE,9215
2915118,Groß Rosenburg,51.91696,11.89184,P,PPL,DE,1811
2915121,Groß Rönnau,53.97241,10.31234,P,PPLA4,DE,548
2915124,Großröhrsdorf,51.14528,14.01917,P,PPL,DE,7306
2915128,Groß-Rohrheim,49.72111,8.48278,P,PPLA4,DE,3822
2915129,Groß Roge,53.77851,12.50471,P,PPL,DE,713
2915131,Groß Rodensleben,52.12139,11.38367,P,PPL,DE,1089
2915137,Großrinderfeld,49.66536,9.73356,P,PPLA4,DE,4179
2915143,Groß Rheide,54.44154,9.43508,P,PPLA4,DE,1056
2915147,Großreuth bei Schweinau,49.43449,11.02273,P,PPLX,DE,4331
2915151,Groß Reken,51.83042,7.04544,P,PPL,DE,6310
2915157,Großräschen,51.5876,14.01093,P,PPL,DE,11523
2915164,Groß Quenstedt,51.93333,11.11667,P,PPLA4,DE,1064
2915166,Großpürschütz,50.81667,11.6,P,PPLA4,DE,415
2915172,Budestecy,51.12083,14.44065,P,PPL,DE,3116
2915173,Großpösna,51.26667,12.5,P,PPLA4,DE,5608
2915176,Groß Polzin,53.89412,13.59318,P,PPL,DE,511
2915178,Groß Plasten,53.54637,12.85085,P,PPL,DE,804
2915187,Großpaschleben,51.76124,11.93301,P,PPL,DE,878
2915191,Groß Pankow,53.11976,12.05071,P,PPL,DE,4661
2915192,Groß Pampau,53.52225,10.56198,P,PPLA4,DE,127
2915196,Großostheim,49.91985,9.07596,P,PPL,DE,16346
2915198,Groß Oßnig,51.6783,14.35921,P,PPL,DE,603
2915201,Großörner,51.61527,11.4898,P,PPL,DE,2092
2915209,Großolbersdorf,50.7,13.08333,P,PPLA4,DE,3234
2915212,Groß Oesingen,52.64761,10.46366,P,PPLA4,DE,2017
2915213,Großobringen,51.03333,11.33333,P,PPLX,DE,860
2915219,Groß Nordende,53.70011,9.64941,P,PPLA4,DE,685
2915223,Groß Niendorf,53.84632,10.24307,P,PPLA4,DE,621
2915226,Großniedesheim,49.57528,8.31222,P,PPLA4,DE,1392
2915231,Großneuhausen,51.1608,11.28564,P,PPLA4,DE,814
2915236,Groß Nemerow,53.47342,13.22482,P,PPL,DE,1355
2915238,Großnaundorf,51.2,13.93333,P,PPLA4,DE,1103
2915241,Groß Munzel,52.36554,9.47828,P,PPL,DE,1162
2915245,Möringen,52.59108,11.74543,P,PPL,DE,795
2915252,Großmonra,51.21299,11.29578,P,PPL,DE,1037
2915255,Großmölsen,51.03333,11.13333,P,PPLA4,DE,281
2915256,Groß Mohrdorf,54.388,12.9485,P,PPL,DE,825
2915277,Großmehring,48.76667,11.53333,P,PPLA4,DE,0
2915283,Groß Meckelsen,53.28333,9.45,P,PPLA4,DE,503
2915294,Großmaischeid,50.5,7.63333,P,PPLA4,DE,2503
2915317,Großlöbichau,50.92802,11.68014,P,PPLA4,DE,824
2915318,Großlittgen,50.02787,6.79865,P,PPLA4,DE,1033
2915321,Groß Lindow,52.23333,14.53333,P,PPLA4,DE,1841
2915343,Großlehna,51.30687,12.1719,P,PPL,DE,2487
2915349,Großlangheim,49.7562,10.24065,P,PPL,DE,1536
2915353,Großlangenfeld,50.21667,6.25,P,PPLA4,DE,150
2915357,Groß Laasch,53.34646,11.54919,P,PPL,DE,1096
2915362,Groß Kummerfeld,54.04932,10.0762,P,PPLA4,DE,1958
2915367,Großkugel,51.41728,12.14641,P,PPL,DE,2272
2915372,Großkrotzenburg,50.08333,8.98333,P,PPLA4,DE,7196
2915375,Groß Kreutz,52.40281,12.7794,P,PPL,DE,8453
2915381,Groß Krankow,53.81541,11.33375,P,PPL,DE,737
2915388,Groß Köris,52.16587,13.65935,P,PPLA4,DE,2205
2915392,Großkorbetha,51.26002,12.03012,P,PPL,DE,2083
2915408,Großkochberg,50.77493,11.35584,P,PPL,DE,691
2915410,Großkmehlen,51.37901,13.72501,P,PPLA4,DE,1298
2915427,Groß Kiesow,54.01261,13.47851,P,PPL,DE,1585
2915434,Großkayna,51.29068,11.93269,P,PPL,DE,1091
2915438,Großkarolinenfeld,47.89102,12.08101,P,PPLA4,DE,6865
2915439,Großkarlbach,49.53833,8.22472,P,PPLA4,DE,1157
2915443,Großkampenberg,50.15,6.2,P,PPLA4,DE,161
2915459,Groß Ippener,52.96667,8.61667,P,PPLA4,DE,1143
2915499,Großholbach,50.45,7.88333,P,PPLA4,DE,1008
2915511,Großheubach,49.72834,9.2228,P,PPL,DE,5126
2915520,Großheringen,51.10313,11.66866,P,PPLA4,DE,685
2915523,Großhennersdorf,50.98597,14.78776,P,PPL,DE,1539
2915529,Großheirath,50.17603,10.9505,P,PPLA4,DE,2640
2915550,Großhartmannsdorf,50.8,13.33333,P,PPLA4,DE,2921
2915552,Großharthau,51.10694,14.09911,P,PPLA4,DE,3415
2915554,Großharrie,54.11986,10.05503,P,PPLA4,DE,565
2915556,Großhansdorf,53.66528,10.28552,P,PPLA4,DE,9009
2915563,Großhabersdorf,49.4,10.78333,P,PPLA4,DE,4274
2915574,Groß Grönau,53.80044,10.75382,P,PPLA4,DE,3502
2915589,Großgörschen,51.21668,12.18345,P,PPL,DE,862
2915592,Großgoltern,52.33261,9.50111,P,PPL,DE,1317
2915604,Groß Gievitz,53.57995,12.78224,P,PPL,DE,557
2915613,Groß-Gerau,49.92139,8.48255,P,PPLA3,DE,23641
2915616,Groß Garz,52.93332,11.61101,P,PPL,DE,851
2915638,Groß Flottbek,53.5623,9.88688,P,PPLX,DE,11076
2915641,Großfischlingen,49.26889,8.17639,P,PPLA4,DE,691
2915653,Großfahner,51.05623,10.82763,P,PPLA4,DE,908
2915673,Großeutersdorf,50.78871,11.56338,P,PPLA4,DE,297
2916224,Großerlach,49.05368,9.51356,P,PPLA4,DE,2636
2916567,Großenwörden,53.67963,9.2594,P,PPLA4,DE,485
2916570,Großenwiehe,54.7,9.25,P,PPLA4,DE,2829
2916581,Großenstein,50.9,12.2,P,PPLA4,DE,1441
2916584,Großenseebach,49.63251,10.87483,P,PPLA4,DE,2378
2916585,Großensee,53.61263,10.33961,P,PPLA4,DE,1684
2916596,Großenrade,54.02114,9.22242,P,PPLA4,DE,551
2916606,Großenlüder,50.5925,9.54231,P,PPLA4,DE,8768
2916611,Großenkneten,52.94377,8.25323,P,PPLA4,DE,13698
2916630,Großenhain,51.28951,13.5335,P,PPL,DE,16573
2916636,Großengottern,51.14821,10.56232,P,PPLA4,DE,2344
2916638,Engersen,52.61981,11.34161,P,PPL,DE,548
2916643,Großenehrich,51.24838,10.83458,P,PPLA4,DE,2482
2916650,Großen Buseck,50.60531,8.78566,P,PPLA4,DE,0
2916655,Grossenbrode,54.38333,11.08333,P,PPL,DE,2190
2916676,Großenaspe,53.97541,9.96886,P,PPLA4,DE,2849
2916696,Grosselfingen,48.33229,8.88704,P,PPLA4,DE,2158
2916731,Großeibstadt,50.30102,10.4098,P,PPLA4,DE,1199
2916839,Großdubrau,51.25422,14.45897,P,PPLA4,DE,4793
2916840,Groß Düben,51.56667,14.56667,P,PPLA4,DE,1310
2916859,Groß Döbbern,51.65152,14.32977,P,PPL,DE,592
2916861,Groß Disnack,53.743,10.692,P,PPLA4,DE,93
2916864,Großderschau,52.79057,12.3682,P,PPLA4,DE,535
2916896,Großbundenbach,49.3,7.41667,P,PPLA4,DE,399
2916903,Groß Buchwald,54.16295,10.08599,P,PPLA4,DE,361
2916923,Großbrembach,51.11667,11.31667,P,PPLX,DE,831
2916926,Großbreitenbach,50.58335,11.00955,P,PPL,DE,2965
2916936,Großbottwar,49.00147,9.29348,P,PPL,DE,8294
2916937,Großbothen,51.18784,12.75101,P,PPL,DE,3602
2916940,Groß Borstel,53.61366,9.98259,P,PPLX,DE,9642
2916942,Groß Börnecke,51.88468,11.47032,P,PPL,DE,1763
2916949,Großbodungen,51.47572,10.48104,P,PPLA4,DE,1514
2916950,Groß Boden,53.75101,10.4499,P,PPLA4,DE,211
2916954,Großbockedra,50.85,11.65,P,PPLA4,DE,198
2916966,Groß-Bieberau,49.80064,8.8243,P,PPL,DE,4593
2916972,Großbettlingen,48.59052,9.30782,P,PPLA4,DE,4047
2916974,Groß Berßen,52.77173,7.49385,P,PPLA4,DE,652
2916996,Großbeeren,52.35862,13.30994,P,PPLA4,DE,6835
2917002,Großbartloff,51.25,10.21667,P,PPLA4,DE,1021
2917011,Großbarkau,54.225,10.168,P,PPLA4,DE,198
2917013,Großbardorf,50.26667,10.36667,P,PPLA4,DE,1006
2917014,Großbardau,51.20419,12.69848,P,PPL,DE,1787
2917023,Großbadegast,51.73144,12.02674,P,PPL,DE,709
2917032,Großauheim,50.10292,8.94835,P,PPLX,DE,13129
2917046,Groß Ammensleben,52.23279,11.52195,P,PPL,DE,1400
2917053,Großalmerode,51.25858,9.7845,P,PPL,DE,7393
2917060,Großaitingen,48.22753,10.77948,P,PPLA4,DE,4747
2917098,Grönwohld,53.64162,10.40784,P,PPLA4,DE,1311
2917107,Gröningen,51.93744,11.21601,P,PPLA4,DE,4166
2917138,Gronau,52.21099,7.02238,P,PPL,DE,46161
2917139,Gronau,52.0846,9.77678,P,PPL,DE,5444
2917147,Gröna,51.76472,11.69728,P,PPL,DE,565
2917150,Grömitz,54.15052,10.96011,P,PPLA4,DE,7847
2917154,Grömbach,48.57289,8.5454,P,PPLA4,DE,0
2917157,Grolsheim,49.90834,7.91599,P,PPLA4,DE,1080
2917170,Groitzsch,51.15536,12.28279,P,PPL,DE,7607
2917190,Grödersby,54.63798,9.91873,P,PPLA4,DE,257
2917194,Gröden,51.4,13.56667,P,PPLA4,DE,1636
2917198,Gröde,54.63333,8.71667,P,PPLA4,DE,15
2917206,Gröbzig,51.68226,11.87453,P,PPL,DE,2747
2917216,Gröbitz,51.13468,11.92448,P,PPL,DE,527
2917217,Gröbers,51.4305,12.11623,P,PPL,DE,2460
2917218,Gröbern,51.68856,12.45125,P,PPL,DE,684
2917221,Gröbenzell,48.2,11.36667,P,PPLA4,DE,19110
2917226,Grobengereuth,50.66916,11.66937,P,PPLA4,DE,248
2917230,Gröben,51.12354,12.04212,P,PPL,DE,733
2917287,Grinau,53.77467,10.54885,P,PPLA4,DE,294
2917309,Grimmen,54.11215,13.04051,P,PPL,DE,10671
2917312,Grimmelshausen,50.48333,10.63333,P,PPLA4,DE,208
2917325,Grimma,51.23367,12.71959,P,PPL,DE,17991
2917337,Grimburg,49.61667,6.88333,P,PPLA4,DE,522
2917380,Griesstätt,47.99403,12.17727,P,PPLA4,DE,2485
2917404,Griesingen,48.26667,9.78333,P,PPLA4,DE,999
2917412,Griesheim,49.86085,8.5725,P,PPL,DE,25287
2917461,Bad Griesbach,48.45181,13.19329,P,PPL,DE,8431
2917466,Gries,49.41667,7.4,P,PPLA4,DE,1044
2917484,Griefstedt,51.22957,11.12932,P,PPLA4,DE,326
2917493,Griebo,51.88135,12.5088,P,PPL,DE,645
2917504,Grieben,52.43718,11.96102,P,PPL,DE,788
2917505,Griebelschied,49.8,7.4,P,PPLA4,DE,201
2917510,Gribbohm,54.02821,9.34739,P,PPLA4,DE,503
2917520,Grevesmühlen,53.86128,11.19054,P,PPLA4,DE,10975
2917530,Grevenkrug,54.21378,10.01154,P,PPLA4,DE,305
2917532,Grevenkop,53.84262,9.53347,P,PPLA4,DE,355
2917540,Grevenbroich,51.09102,6.5827,P,PPLA4,DE,64779
2917541,Greven,53.48406,11.97578,P,PPL,DE,826
2917544,Greven,52.09364,7.59396,P,PPL,DE,35080
2917578,Greußenheim,49.81667,9.76667,P,PPLA4,DE,1628
2917579,Greußen,51.22964,10.94422,P,PPL,DE,3962
2917586,Grettstadt,49.98333,10.31667,P,PPLA4,DE,4106
2917596,Grethem,52.72714,9.57253,P,PPLA4,DE,677
2917618,Gresse,53.42915,10.74597,P,PPL,DE,680
2917626,Greppin,51.64682,12.30066,P,PPL,DE,2840
2917698,Grenzach-Wyhlen,47.55,7.68333,P,PPLA4,DE,13776
2917706,Grenderich,50.06667,7.23333,P,PPLA4,DE,431
2917714,Gremsdorf,49.69506,10.83218,P,PPLA4,DE,1541
2917724,Gremersdorf,54.33242,10.93486,P,PPLA4,DE,1502
2917726,Gremberghoven,50.90152,7.06129,P,PPL,DE,2932
2917737,Greiz,50.65778,12.19918,P,PPLA3,DE,24147
2917774,Greimersburg,50.18333,7.13333,P,PPLA4,DE,739
2917775,Greimerath,50.03333,6.9,P,PPLA4,DE,210
2917776,Greimerath,49.56155,6.68374,P,PPLA4,DE,1019
2917782,Greiling,47.76667,11.61667,P,PPLA4,DE,1369
2917788,Universitäts- und Hansestadt Greifswald,54.08905,13.40244,P,PPLA3,DE,52731
2917793,Greifenstein,50.61667,8.3,P,PPLA4,DE,7507
2917803,Greifenberg,48.07062,11.08349,P,PPLA4,DE,2024
2917816,Grefrath,51.3363,6.34072,P,PPLA4,DE,16016
2917819,Greffern,48.75205,8.00515,P,PPL,DE,1984
2917833,Greding,49.04699,11.35703,P,PPL,DE,7238
2917846,Grebin,54.19724,10.49593,P,PPLA4,DE,1054
2917848,Grebenstein,51.44648,9.4125,P,PPL,DE,6238
2917850,Grebenhain,50.48924,9.33855,P,PPLA4,DE,5207
2917858,Grebenau,50.74242,9.47307,P,PPL,DE,2728
2917860,Grebbin,53.515,11.86335,P,PPL,DE,558
